facility_id,facility_name,facility_type,province,district,municipality,barangay,latitude,longitude,status,capacity,service_area_ha,project_amount,year_granted,year_finished,year_constructed,source_layer,source_folder,remarks
IRR-KML-0900,PISOS_SPIS,PISOS,Cagayan,3rd District,Peñablanca,Lapi,17.7153680,121.8908070,Not specified in source,,5.4,,,,,PUMP AND ENGINE,PISOS_SPIS,Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0901,PISOS_SPIS,PISOS,Cagayan,3rd District,Peñablanca,Quibal,17.6919200,121.8984020,Not specified in source,,7.68,,,,,PUMP AND ENGINE,PISOS_SPIS,Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0902,PISOS_SPIS,PISOS,Cagayan,3rd District,Peñablanca,Quibal,17.7128670,121.8108300,Not specified in source,,6.477,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0643; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0903,PISOS_SPIS,PISOS,Cagayan,3rd District,Peñablanca,San Roque,17.6635530,121.8048120,Not specified in source,,8.3709,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0400; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0904,PISOS_SPIS,PISOS,Cagayan,3rd District,Peñablanca,San Roque,17.6462540,121.8107570,Not specified in source,,5.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0417; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0905,PISOS_SPIS,PISOS,Cagayan,3rd District,Peñablanca,Sisim,17.6421070,121.8121790,Not specified in source,,4.2347,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0329; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0906,PISOS_SPIS,PISOS,Cagayan,3rd District,Peñablanca,Cabasan,17.6020970,121.8165350,Not specified in source,,6.35,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0395; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0907,PISOS_SPIS,PISOS,Cagayan,3rd District,Peñablanca,Minanga,17.6984800,121.8913770,Not specified in source,,7.08,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0399; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0908,PISOS_SPIS,PISOS,Cagayan,3rd District,Peñablanca,Baliuag,17.5582700,121.8343120,Not specified in source,,7.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0402; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0909,PISOS_SPIS,PISOS,Cagayan,3rd District,Peñablanca,Baliuag,17.5532800,121.8307470,Not specified in source,,5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0396; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0910,PISOS_SPIS,PISOS,Cagayan,3rd District,Peñablanca,Manga,17.7213500,121.8745670,Not specified in source,,6.5749,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0403; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0911,PISOS_SPIS,PISOS,Cagayan,3rd District,Peñablanca,Mangga,17.6834680,121.8574500,Not specified in source,,4.97,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0523; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0912,PISOS_SPIS,PISOS,Cagayan,3rd District,Peñablanca,Malibabag,17.6957480,121.7932170,Not specified in source,,3.75,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0398; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0913,PISOS_SPIS,PISOS,Cagayan,3rd District,Peñablanca,Baliuag,17.5508200,121.8406750,Not specified in source,,5.7,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0326; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0914,PISOS_SPIS,PISOS,Cagayan,3rd District,Peñablanca,Baliuag,17.5504260,121.8229209,Not specified in source,,5.9034,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0327; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0915,PISOS_SPIS,PISOS,Cagayan,3rd District,Peñablanca,Baliuag,17.5642320,121.8469400,Not specified in source,,6.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0328; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0916,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Bauan East,17.7240610,121.6930020,Not specified in source,,5.3,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0563; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0917,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Iraga,17.7373610,121.6645630,Not specified in source,,5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0411; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0918,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Iraga,17.7293270,121.6681000,Not specified in source,,5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0408; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0919,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Iraga,17.7285470,121.6704500,Not specified in source,,5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0413; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0920,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Iraga,17.7341820,121.6614770,Not specified in source,,5.3,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0414; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0921,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Iraga,17.7375910,121.6639720,Not specified in source,,5.7,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0691; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0922,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Iraga,17.7454820,121.6610810,Not specified in source,,5.7,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0419; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0923,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Calamagui,17.6415760,121.6984000,Not specified in source,,13.8,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0406; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0924,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Calamagui,17.6374920,121.6970970,Not specified in source,,5.5,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0338; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0925,PISOS_SPIS,PISOS,Cagayan,3rd District,Tuguegarao City (Capital),Malacabibi,17.5989500,121.6942790,Not specified in source,,6.75,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0564; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0926,PISOS_SPIS,PISOS,Cagayan,3rd District,Amulung,Malacabibi,17.7581440,121.6928310,Not specified in source,,6,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0416; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
IRR-KML-0927,PISOS_SPIS,PISOS,Cagayan,3rd District,Solana,Malacabibi,17.7578620,121.6952940,Not specified in source,,4.8,,2018,,,PUMP AND ENGINE,PISOS_SPIS,MOA No.: 18-12-0418; Engine: KUBOTA RK80; Supplier: NORTHERN ASIA SALES CORPORATION
